0.40	0.38	-0.00	0.37	0.51	0.40	0.57	0.42	0.49	0.26	0.35	0.39	-0.06	0.32	0.36	0.50	0.56	0.56	0.44	0.43	0.42	0.53	0.39	0.48	0.54	0.43	0.50	0.46	0.45	0.40	1.00	0.32	0.40	-0.09	0.35	0.33	-0.09	0.38	-0.09	0.59	0.31	0.48	0.44	0.56	0.53	0.52	0.36	0.36	0.33	0.58	0.36	
0.50	0.38	0.03	0.40	0.45	0.35	0.57	0.48	0.35	0.34	0.47	0.49	-0.13	0.32	0.57	0.46	0.62	0.61	0.53	0.38	0.40	0.59	0.40	0.45	0.56	0.45	0.29	0.35	0.45	0.38	0.32	1.00	0.58	-0.15	0.55	0.45	-0.02	0.43	-0.18	0.59	0.37	0.59	0.56	0.51	0.57	0.56	0.43	0.48	0.44	0.56	0.44	
0.56	0.51	0.13	0.44	0.51	0.49	0.65	0.55	0.44	0.42	0.63	0.62	-0.06	0.41	0.54	0.54	0.64	0.65	0.68	0.53	0.52	0.65	0.55	0.58	0.66	0.55	0.35	0.44	0.55	0.53	0.40	0.58	1.00	-0.06	0.60	0.48	-0.00	0.48	-0.06	0.63	0.54	0.62	0.57	0.56	0.65	0.65	0.47	0.55	0.50	0.62	0.56	
-0.02	0.01	-0.00	-0.16	-0.06	-0.06	-0.05	-0.04	-0.06	0.04	-0.06	-0.01	0.17	0.02	-0.07	-0.01	-0.10	-0.06	-0.09	-0.02	-0.09	-0.06	0.00	-0.02	-0.06	-0.07	-0.04	-0.04	-0.11	-0.05	-0.09	-0.15	-0.06	1.00	-0.08	-0.03	0.04	-0.15	0.36	-0.07	0.03	-0.08	0.00	-0.05	-0.05	-0.06	-0.02	0.08	0.01	-0.10	-0.01	
0.63	0.52	0.15	0.51	0.56	0.60	0.69	0.55	0.49	0.51	0.67	0.64	-0.10	0.42	0.59	0.61	0.61	0.70	0.71	0.61	0.55	0.69	0.53	0.59	0.74	0.55	0.42	0.50	0.58	0.66	0.35	0.55	0.60	-0.08	1.00	0.60	0.08	0.52	-0.05	0.65	0.53	0.65	0.60	0.55	0.70	0.70	0.50	0.59	0.51	0.66	0.63	
0.60	0.48	-0.01	0.38	0.52	0.49	0.63	0.46	0.53	0.44	0.51	0.51	-0.02	0.37	0.49	0.59	0.56	0.63	0.59	0.50	0.50	0.59	0.54	0.56	0.64	0.50	0.39	0.41	0.46	0.50	0.33	0.45	0.48	-0.03	0.60	1.00	0.02	0.37	-0.04	0.58	0.43	0.59	0.50	0.50	0.65	0.64	0.44	0.51	0.41	0.63	0.56	
0.04	0.03	0.00	-0.09	-0.02	0.08	-0.02	0.03	-0.02	0.12	0.00	0.06	0.06	-0.04	-0.03	-0.02	0.02	0.01	0.00	-0.03	0.00	0.04	-0.05	-0.06	0.03	-0.01	-0.05	-0.08	-0.04	0.03	-0.09	-0.02	-0.00	0.04	0.08	0.02	1.00	-0.01	-0.12	-0.03	0.04	0.08	0.03	-0.12	0.00	0.02	0.01	0.10	0.04	-0.08	0.09	
0.37	0.34	0.02	0.34	0.40	0.31	0.54	0.47	0.44	0.40	0.49	0.60	-0.19	0.28	0.47	0.43	0.52	0.55	0.54	0.35	0.49	0.65	0.46	0.56	0.53	0.48	0.34	0.35	0.55	0.39	0.38	0.43	0.48	-0.15	0.52	0.37	-0.01	1.00	-0.12	0.47	0.44	0.56	0.53	0.46	0.52	0.52	0.47	0.45	0.50	0.49	0.47	
-0.08	0.10	0.14	-0.03	-0.06	0.08	-0.07	-0.05	-0.03	-0.04	0.04	0.08	-0.09	-0.01	0.03	0.09	-0.15	-0.05	-0.05	0.05	-0.02	-0.00	0.04	0.10	-0.04	-0.06	0.01	0.05	-0.06	0.03	-0.09	-0.18	-0.06	0.36	-0.05	-0.04	-0.12	-0.12	1.00	-0.05	0.13	-0.12	-0.06	0.04	-0.06	-0.10	0.07	-0.03	0.10	-0.02	-0.05	
0.73	0.66	0.08	0.57	0.73	0.63	0.88	0.68	0.62	0.57	0.70	0.64	-0.12	0.54	0.62	0.79	0.81	0.88	0.73	0.72	0.58	0.79	0.61	0.70	0.84	0.69	0.51	0.58	0.70	0.65	0.59	0.59	0.63	-0.07	0.65	0.58	-0.03	0.47	-0.05	1.00	0.55	0.77	0.71	0.80	0.88	0.86	0.55	0.68	0.58	0.86	0.65	
0.53	0.44	0.08	0.35	0.46	0.52	0.57	0.46	0.40	0.43	0.63	0.67	-0.12	0.36	0.53	0.56	0.52	0.59	0.57	0.50	0.42	0.62	0.55	0.57	0.57	0.46	0.43	0.44	0.54	0.49	0.31	0.37	0.54	0.03	0.53	0.43	0.04	0.44	0.13	0.55	1.00	0.57	0.47	0.53	0.58	0.56	0.45	0.53	0.57	0.56	0.48	
0.71	0.60	0.09	0.56	0.69	0.54	0.80	0.63	0.58	0.60	0.69	0.70	-0.16	0.48	0.68	0.73	0.77	0.82	0.73	0.62	0.61	0.76	0.55	0.64	0.78	0.64	0.49	0.52	0.63	0.60	0.48	0.59	0.62	-0.08	0.65	0.59	0.08	0.56	-0.12	0.77	0.57	1.00	0.70	0.68	0.84	0.83	0.55	0.68	0.63	0.78	0.66	
0.64	0.57	0.04	0.39	0.63	0.54	0.80	0.65	0.57	0.49	0.55	0.58	-0.10	0.46	0.50	0.68	0.77	0.79	0.67	0.67	0.51	0.72	0.53	0.57	0.72	0.59	0.53	0.56	0.54	0.51	0.44	0.56	0.57	0.00	0.60	0.50	0.03	0.53	-0.06	0.71	0.47	0.70	1.00	0.68	0.80	0.79	0.56	0.63	0.57	0.76	0.61	
0.63	0.57	-0.04	0.45	0.68	0.59	0.85	0.63	0.60	0.53	0.60	0.60	-0.12	0.50	0.54	0.78	0.68	0.83	0.66	0.68	0.53	0.71	0.62	0.66	0.75	0.68	0.46	0.50	0.63	0.59	0.56	0.51	0.56	-0.05	0.55	0.50	-0.12	0.46	0.04	0.80	0.53	0.68	0.68	1.00	0.84	0.81	0.52	0.60	0.57	0.87	0.53	
0.82	0.72	0.05	0.51	0.79	0.68	0.97	0.74	0.70	0.65	0.70	0.69	-0.13	0.61	0.60	0.86	0.84	0.95	0.80	0.77	0.62	0.81	0.66	0.72	0.90	0.75	0.54	0.60	0.71	0.67	0.53	0.57	0.65	-0.05	0.70	0.65	0.00	0.52	-0.06	0.88	0.58	0.84	0.80	0.84	1.00	0.98	0.60	0.77	0.64	0.95	0.70	
0.80	0.70	0.06	0.52	0.78	0.67	0.95	0.72	0.68	0.67	0.68	0.68	-0.13	0.60	0.59	0.83	0.83	0.94	0.80	0.77	0.62	0.79	0.63	0.69	0.90	0.74	0.53	0.59	0.70	0.66	0.52	0.56	0.65	-0.06	0.70	0.64	0.02	0.52	-0.10	0.86	0.56	0.83	0.79	0.81	0.98	1.00	0.59	0.76	0.62	0.92	0.71	
0.50	0.51	0.05	0.40	0.49	0.49	0.57	0.48	0.57	0.38	0.54	0.61	-0.10	0.35	0.52	0.63	0.52	0.61	0.58	0.47	0.50	0.61	0.49	0.53	0.58	0.50	0.40	0.42	0.47	0.50	0.36	0.43	0.47	-0.02	0.50	0.44	0.01	0.47	0.07	0.55	0.45	0.55	0.56	0.52	0.60	0.59	1.00	0.46	0.54	0.59	0.53	
0.71	0.55	0.05	0.38	0.60	0.50	0.74	0.59	0.52	0.56	0.57	0.61	-0.10	0.44	0.52	0.64	0.67	0.73	0.60	0.58	0.47	0.66	0.52	0.56	0.74	0.62	0.39	0.43	0.55	0.51	0.36	0.48	0.55	0.08	0.59	0.51	0.10	0.45	-0.03	0.68	0.53	0.68	0.63	0.60	0.77	0.76	0.46	1.00	0.54	0.68	0.59	
0.54	0.47	0.06	0.37	0.52	0.46	0.60	0.55	0.45	0.51	0.55	0.66	-0.16	0.37	0.56	0.58	0.54	0.68	0.55	0.49	0.50	0.64	0.50	0.61	0.59	0.53	0.43	0.47	0.49	0.45	0.33	0.44	0.50	0.01	0.51	0.41	0.04	0.50	0.10	0.58	0.57	0.63	0.57	0.57	0.64	0.62	0.54	0.54	1.00	0.60	0.52	
0.75	0.69	0.04	0.51	0.80	0.69	0.95	0.73	0.67	0.56	0.66	0.65	-0.10	0.58	0.59	0.87	0.80	0.91	0.77	0.77	0.60	0.78	0.64	0.69	0.87	0.73	0.52	0.63	0.69	0.66	0.58	0.56	0.62	-0.10	0.66	0.63	-0.08	0.49	-0.02	0.86	0.56	0.78	0.76	0.87	0.95	0.92	0.59	0.68	0.60	1.00	0.65	
0.65	0.56	0.13	0.49	0.57	0.50	0.69	0.59	0.50	0.48	0.61	0.60	-0.08	0.41	0.50	0.61	0.64	0.70	0.68	0.57	0.54	0.65	0.50	0.61	0.70	0.54	0.45	0.51	0.54	0.58	0.36	0.44	0.56	-0.01	0.63	0.56	0.09	0.47	-0.05	0.65	0.48	0.66	0.61	0.53	0.70	0.71	0.53	0.59	0.52	0.65	1.00	
