PropertyTimestampInNumber,AirFlowSetpointMax,AirFlowSetpointMin,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160104124500,493.5,493.5,509.95,103.3333,24,53.9,81.4,69.9,66.9
20160104130000,493.5,493.5,493.5,100.0,24,53.9,81.1,69.9,66.9
20160104131500,493.5,493.5,484.1,98.0952,24,53.9,81.1,69.9,66.9
20160104133000,493.5,493.5,502.9,101.9048,24,54.8,80.6,69.9,66.9
20160104134500,493.5,493.5,495.85,100.4762,24,54.8,80.5,69.9,66.9
20160104140000,493.5,493.5,509.95,103.3333,24,54.8,81.3,69.9,66.9
20160104141500,493.5,493.5,509.95,103.3333,24,54.8,82.2,69.9,66.9
20160104143000,493.5,493.5,519.35,105.2381,24,54.8,82.5,69.9,66.9
20160104144500,493.5,493.5,526.4,106.6667,24,54.8,82.3,69.9,66.9
20160104150000,493.5,493.5,526.4,106.6667,24,54.8,81.4,69.9,66.9
20160104151500,493.5,493.5,519.35,105.2381,24,54.8,80.3,69.9,66.9
20160104153000,493.5,493.5,509.95,103.3333,24,54.8,79.0,69.9,66.9
20160104154500,493.5,493.5,509.95,103.3333,24,54.8,77.7,69.9,66.9
20160104160000,493.5,493.5,521.7,105.7143,24,54.8,76.6,69.9,66.9
20160104161500,493.5,493.5,514.65,104.2857,24,54.8,75.6,69.9,66.9
20160104163000,493.5,493.5,514.65,104.2857,24,54.8,74.8,69.9,66.9
20160104164500,493.5,493.5,507.6,102.8571,24,54.8,74.1,69.9,66.9
20160104170000,493.5,493.5,519.35,105.2381,24,53.9,73.4,69.9,66.9
20160104171500,493.5,493.5,488.8,99.0476,24,53.9,72.6,69.9,66.9
20160104173000,493.5,493.5,488.8,99.0476,24,53.1,72.0,69.9,66.9
20160104174500,493.5,493.5,526.4,106.6667,24,53.1,71.4,69.9,66.9
20160104180000,493.5,493.5,514.65,104.2857,24,53.1,70.8,69.9,66.9
20160104181500,493.5,493.5,514.65,104.2857,24,53.1,70.3,69.9,66.9
20160104183000,493.5,493.5,493.5,100.0,24,52.3,69.8,69.9,66.9
20160104184500,493.5,493.5,519.35,105.2381,24,52.3,69.4,69.9,66.9
20160104190000,493.5,493.5,519.35,105.2381,24,52.3,68.9,69.9,66.9
20160104191500,493.5,493.5,507.6,102.8571,24,52.3,68.6,69.9,66.9
20160104193000,493.5,493.5,519.35,105.2381,24,51.5,68.2,69.9,66.9
20160104194500,493.5,493.5,519.35,105.2381,24,51.5,67.8,69.9,66.9
20160104200000,493.5,493.5,519.35,105.2381,24,51.5,67.5,69.9,66.9
20160104201500,493.5,493.5,519.35,105.2381,24,51.5,67.2,69.9,66.9
20160104203000,493.5,493.5,519.35,105.2381,24,51.5,66.9,69.9,66.9
20160104204500,493.5,493.5,507.6,102.8571,24,51.5,66.6,69.9,66.9
20160104210000,493.5,493.5,484.1,98.0952,24,51.5,66.4,69.9,66.9
20160104211500,493.5,493.5,514.65,104.2857,24,51.5,66.0,69.9,66.9
20160104213000,493.5,493.5,514.65,104.2857,24,51.5,65.6,69.9,66.9
20160104214500,493.5,493.5,521.7,105.7143,24,51.5,65.2,69.9,66.9
20160104220000,493.5,493.5,521.7,105.7143,24,51.5,65.0,69.9,66.9
20160104221500,493.5,493.5,507.6,102.8571,24,51.5,64.7,69.9,66.9
20160104223000,493.5,493.5,519.35,105.2381,24,50.9,64.4,69.9,66.9
20160104224500,493.5,493.5,507.6,102.8571,24,50.9,64.2,69.9,66.9
20160104230000,493.5,493.5,526.4,106.6667,24,50.9,64.0,69.9,66.9
20160104231500,493.5,493.5,526.4,106.6667,24,50.9,63.8,69.9,66.9
20160104233000,493.5,493.5,526.4,106.6667,24,50.9,63.7,69.9,66.9
20160104234500,493.5,493.5,514.65,104.2857,24,50.9,63.5,69.9,66.9
20160105000000,493.5,493.5,514.65,104.2857,24,50.3,63.3,69.9,66.9
20160105001500,493.5,493.5,514.65,104.2857,24,50.3,63.2,69.9,66.9
20160105003000,493.5,493.5,514.65,104.2857,24,50.3,63.0,69.8,66.8
20160105004500,493.5,493.5,477.05,96.6667,24,50.3,62.9,69.9,66.9
20160105010000,493.5,493.5,493.5,100.0,24,50.3,62.8,69.9,66.9
20160105011500,493.5,493.5,519.35,105.2381,24,50.3,62.6,69.8,66.8
20160105013000,493.5,493.5,519.35,105.2381,24,50.3,62.5,69.9,66.9
20160105014500,493.5,493.5,509.95,103.3333,24,50.3,62.4,69.9,66.9
20160105020000,493.5,493.5,509.95,103.3333,24,50.3,62.3,69.8,66.8
20160105021500,493.5,493.5,509.95,103.3333,24,50.3,62.2,69.8,66.8
20160105023000,493.5,493.5,509.95,103.3333,24,50.3,62.0,69.9,66.9
20160105024500,493.5,493.5,509.95,103.3333,24,50.3,61.9,69.9,66.9
20160105030000,493.5,493.5,521.7,105.7143,24,50.3,61.9,69.9,66.9
20160105031500,493.5,493.5,509.95,103.3333,24,50.3,61.7,69.9,66.9
20160105033000,493.5,493.5,528.75,107.1429,24,50.3,61.6,69.9,66.9
20160105034500,493.5,493.5,521.7,105.7143,24,50.3,61.5,69.9,66.9
20160105040000,493.5,493.5,514.65,104.2857,24,50.3,61.4,69.9,66.9
20160105041500,493.5,493.5,535.8,108.5714,24,50.3,61.3,69.9,66.9
20160105043000,493.5,493.5,535.8,108.5714,24,50.3,61.2,69.9,66.9
20160105044500,493.5,493.5,526.4,106.6667,24,50.3,61.1,69.9,66.9
20160105050000,493.5,493.5,535.8,108.5714,24,49.5,61.1,69.9,66.9
20160105051500,493.5,493.5,519.35,105.2381,24,49.5,60.9,69.9,66.9
20160105053000,493.5,493.5,526.4,106.6667,24,49.5,61.6,69.9,66.9
20160105054500,493.5,493.5,526.4,106.6667,24,49.5,62.6,69.9,66.9
20160105060000,493.5,493.5,509.95,103.3333,24,49.5,63.6,69.9,66.9
20160105061500,493.5,493.5,526.4,106.6667,24,49.5,64.3,69.9,66.9
20160105063000,493.5,493.5,514.65,104.2857,24,49.5,64.8,69.9,66.9
20160105064500,493.5,493.5,535.8,108.5714,24,49.5,65.2,69.9,66.9
20160105070000,493.5,493.5,535.8,108.5714,24,49.5,65.9,69.9,66.9
20160105071500,493.5,493.5,519.35,105.2381,24,49.5,68.2,69.9,66.9
20160105073000,493.5,493.5,502.9,101.9048,24,49.5,70.6,69.9,66.9
20160105074500,493.5,493.5,509.95,103.3333,24,50.2,72.4,69.9,66.9
20160105080000,493.5,493.5,502.9,101.9048,24,50.2,73.5,69.9,66.9
20160105081500,493.5,493.5,488.8,99.0476,24,50.2,74.6,69.9,66.9
20160105083000,493.5,493.5,502.9,101.9048,24,50.2,75.2,69.9,66.9
20160105084500,493.5,493.5,481.75,97.619,24,50.2,76.4,69.9,66.9
20160105090000,493.5,493.5,502.9,101.9048,24,51.0,78.1,69.9,66.9
20160105091500,493.5,493.5,502.9,101.9048,24,51.0,79.4,69.9,66.9
20160105093000,493.5,493.5,502.9,101.9048,24,51.0,80.1,69.9,66.9
20160105094500,493.5,493.5,488.8,99.0476,24,51.0,80.5,69.9,66.9
20160105100000,493.5,493.5,495.85,100.4762,24,51.8,80.9,69.9,66.9
20160105101500,493.5,493.5,488.8,99.0476,24,51.8,81.2,69.9,66.9
20160105103000,493.5,493.5,477.05,96.6667,24,51.8,81.6,69.9,66.9
20160105104500,493.5,493.5,493.5,100.0,24,51.8,81.9,69.9,66.9
20160105110000,493.5,493.5,493.5,100.0,24,51.8,82.0,69.9,66.9
20160105111500,493.5,493.5,493.5,100.0,24,53.1,82.1,69.9,66.9
20160105113000,493.5,493.5,493.5,100.0,24,53.1,82.1,69.9,66.9
20160105114500,493.5,493.5,493.5,100.0,24,53.1,82.3,69.9,66.9
20160105120000,493.5,493.5,484.1,98.0952,24,53.1,82.4,69.9,66.9
20160105121500,493.5,493.5,493.5,100.0,24,53.1,82.7,69.9,66.9
20160105123000,493.5,493.5,484.1,98.0952,24,53.1,82.8,69.9,66.9
20160105124500,493.5,493.5,484.1,98.0952,24,53.1,82.9,69.9,66.9
20160105130000,493.5,493.5,514.65,104.2857,24,53.1,82.9,69.9,66.9
20160105131500,493.5,493.5,502.9,101.9048,24,54.3,83.1,69.9,66.9
20160105133000,493.5,493.5,495.85,100.4762,24,54.3,83.2,69.9,66.9
20160105134500,493.5,493.5,502.9,101.9048,24,54.3,83.4,69.9,66.9
20160105140000,493.5,493.5,495.85,100.4762,24,54.3,83.5,69.9,66.9
20160105141500,493.5,493.5,502.9,101.9048,24,54.3,83.4,69.9,66.9
20160105143000,493.5,493.5,495.85,100.4762,24,54.3,83.0,69.9,66.9
20160105144500,493.5,493.5,519.35,105.2381,24,54.3,82.3,69.9,66.9
20160105150000,493.5,493.5,519.35,105.2381,24,54.3,81.1,69.9,66.9
20160105151500,493.5,493.5,509.95,103.3333,24,54.3,79.9,69.9,66.9
20160105153000,493.5,493.5,526.4,106.6667,24,54.3,78.6,69.9,66.9
20160105154500,493.5,493.5,493.5,100.0,24,54.3,77.4,69.9,66.9
20160105160000,493.5,493.5,514.65,104.2857,24,54.3,76.4,69.9,66.9
20160105161500,493.5,493.5,514.65,104.2857,24,54.3,75.5,69.9,66.9
20160105163000,493.5,493.5,514.65,104.2857,24,53.5,74.6,69.9,66.9
20160105164500,493.5,493.5,514.65,104.2857,24,53.5,73.8,69.9,66.9
20160105170000,493.5,493.5,514.65,104.2857,24,53.5,73.1,69.9,66.9
20160105171500,493.5,493.5,514.65,104.2857,24,52.7,72.4,69.9,66.9
20160105173000,493.5,493.5,502.9,101.9048,24,52.7,71.7,69.9,66.9
20160105174500,493.5,493.5,519.35,105.2381,24,52.7,71.1,69.9,66.9
20160105180000,493.5,493.5,509.95,103.3333,24,51.6,70.4,69.9,66.9
20160105181500,493.5,493.5,502.9,101.9048,24,51.6,69.9,69.9,66.9
20160105183000,493.5,493.5,514.65,104.2857,24,51.6,69.4,69.9,66.9
20160105184500,493.5,493.5,514.65,104.2857,24,51.6,69.0,69.9,66.9
20160105190000,493.5,493.5,514.65,104.2857,24,51.6,68.6,69.9,66.9
20160105191500,493.5,493.5,514.65,104.2857,24,51.6,68.2,69.9,66.9
20160105193000,493.5,493.5,514.65,104.2857,24,51.6,67.9,69.9,66.9
20160105194500,493.5,493.5,493.5,100.0,24,51.6,67.6,69.9,66.9
20160105200000,493.5,493.5,509.95,103.3333,24,51.6,67.1,69.9,66.9
20160105201500,493.5,493.5,509.95,103.3333,24,51.6,66.7,69.9,66.9
20160105203000,493.5,493.5,509.95,103.3333,24,51.6,66.2,69.9,66.9
20160105204500,493.5,493.5,509.95,103.3333,24,51.6,65.8,69.9,66.9
20160105210000,493.5,493.5,509.95,103.3333,24,51.6,65.6,69.9,66.9
20160105211500,493.5,493.5,509.95,103.3333,24,51.6,65.3,69.9,66.9
20160105213000,493.5,493.5,509.95,103.3333,24,51.6,65.0,69.8,66.8
20160105214500,493.5,493.5,502.9,101.9048,24,51.6,64.8,69.8,66.8
20160105220000,493.5,493.5,502.9,101.9048,24,51.6,64.6,69.9,66.9
20160105221500,493.5,493.5,502.9,101.9048,24,51.6,64.4,69.8,66.8
20160105223000,493.5,493.5,514.65,104.2857,24,51.6,64.3,69.8,66.8
20160105224500,493.5,493.5,514.65,104.2857,24,51.6,64.1,69.7,66.7
20160105230000,493.5,493.5,514.65,104.2857,24,51.6,64.0,69.8,66.8
20160105231500,493.5,493.5,514.65,104.2857,24,51.6,63.8,69.7,66.7
20160105233000,493.5,493.5,514.65,104.2857,24,51.6,63.7,69.7,66.7
20160105234500,493.5,493.5,514.65,104.2857,24,51.6,63.6,69.7,66.7
20160106000000,493.5,493.5,514.65,104.2857,24,51.6,63.5,69.6,66.6
20160106001500,493.5,493.5,514.65,104.2857,24,51.6,63.4,69.6,66.6
20160106003000,493.5,493.5,514.65,104.2857,24,51.6,63.3,69.6,66.6
20160106004500,493.5,493.5,514.65,104.2857,24,51.6,63.1,69.7,66.7
20160106010000,493.5,493.5,514.65,104.2857,24,51.6,63.1,69.6,66.6
20160106011500,493.5,493.5,481.75,97.619,23,50.7,62.9,69.7,66.7
20160106013000,493.5,493.5,472.35,95.7143,23,50.7,62.8,69.6,66.6
20160106014500,493.5,493.5,472.35,95.7143,23,50.7,62.6,69.6,66.6
20160106020000,493.5,493.5,472.35,95.7143,24,50.7,62.6,69.6,66.6
20160106021500,493.5,493.5,481.75,97.619,24,50.7,62.5,69.6,66.6
20160106023000,493.5,493.5,488.8,99.0476,24,50.7,62.4,69.6,66.6
20160106024500,493.5,493.5,488.8,99.0476,24,50.7,62.4,69.5,66.5
20160106030000,493.5,493.5,488.8,99.0476,24,50.7,62.3,69.5,66.5
20160106031500,493.5,493.5,488.8,99.0476,24,50.7,62.2,69.6,66.6
20160106033000,493.5,493.5,495.85,100.4762,24,50.7,62.1,69.6,66.6
20160106034500,493.5,493.5,495.85,100.4762,24,50.7,62.1,69.5,66.5
20160106040000,493.5,493.5,495.85,100.4762,24,50.7,62.0,69.6,66.6
20160106041500,493.5,493.5,481.75,97.619,24,50.7,62.0,69.6,66.6
20160106044500,493.5,493.5,507.6,102.8571,11,53.5,62.1,69.5,66.5
20160106050000,493.5,493.5,467.65,94.7619,11,49.1,62.0,69.5,66.5
20160106051500,493.5,493.5,472.35,95.7143,22,49.1,61.7,69.5,66.5
20160106053000,493.5,493.5,481.75,97.619,22,49.1,61.6,69.5,66.5
20160106054500,493.5,493.5,481.75,97.619,22,51.1,61.5,69.6,66.6
20160106060000,493.5,493.5,481.75,97.619,22,51.1,62.9,69.5,66.5
20160106061500,493.5,493.5,472.35,95.7143,22,51.1,66.3,69.5,66.5
20160106063000,493.5,493.5,481.75,97.619,22,51.1,69.2,69.6,66.6
20160106064500,493.5,493.5,481.75,97.619,22,52.2,72.1,69.6,66.6
20160106070000,493.5,493.5,481.75,97.619,22,52.2,74.3,69.8,66.8
20160106071500,493.5,493.5,493.5,100.0,23,52.2,75.4,69.7,66.7
20160106073000,493.5,493.5,493.5,100.0,23,52.2,77.0,69.8,66.8
20160106074500,493.5,493.5,481.75,97.619,23,52.2,78.5,69.9,66.9
20160106080000,493.5,493.5,502.9,101.9048,23,52.2,79.8,69.9,66.9
20160106081500,493.5,493.5,502.9,101.9048,23,52.2,80.7,69.9,66.9
20160106083000,493.5,493.5,502.9,101.9048,23,53.1,81.2,69.9,66.9
20160106084500,493.5,493.5,495.85,100.4762,23,53.1,81.4,69.9,66.9
20160106090000,493.5,493.5,484.1,98.0952,23,53.1,81.5,69.9,66.9
20160106091500,493.5,493.5,484.1,98.0952,23,53.1,81.5,69.9,66.9
20160106093000,493.5,493.5,484.1,98.0952,23,53.9,81.7,69.9,66.9
20160106094500,493.5,493.5,493.5,100.0,23,53.9,82.0,69.9,66.9
20160106100000,493.5,493.5,493.5,100.0,23,54.6,82.4,69.9,66.9
20160106101500,493.5,493.5,493.5,100.0,23,54.6,82.7,69.9,66.9
20160106103000,493.5,493.5,493.5,100.0,23,55.2,83.0,69.9,66.9
20160106104500,493.5,493.5,493.5,100.0,23,55.2,83.1,69.9,66.9
20160106110000,493.5,493.5,493.5,100.0,23,55.2,83.2,69.9,66.9
20160106111500,493.5,493.5,493.5,100.0,23,55.2,83.3,69.9,66.9
20160106113000,493.5,493.5,502.9,101.9048,23,55.2,83.3,69.9,66.9
20160106114500,493.5,493.5,488.8,99.0476,23,55.2,83.4,69.9,66.9
20160106120000,493.5,493.5,488.8,99.0476,23,55.2,83.4,69.9,66.9
20160106121500,493.5,493.5,488.8,99.0476,23,55.2,83.4,69.9,66.9
20160106123000,493.5,493.5,477.05,96.6667,23,55.2,83.5,69.9,66.9
20160106124500,493.5,493.5,502.9,101.9048,23,55.2,83.5,69.9,66.9
20160106130000,493.5,493.5,495.85,100.4762,23,55.2,83.5,69.9,66.9
20160106131500,493.5,493.5,502.9,101.9048,23,55.2,83.5,69.9,66.9
20160106133000,493.5,493.5,509.95,103.3333,23,55.2,83.7,69.9,66.9
20160106134500,493.5,493.5,519.35,105.2381,23,55.2,83.8,69.9,66.9
20160106140000,493.5,493.5,519.35,105.2381,23,55.2,83.9,69.9,66.9
20160106141500,493.5,493.5,519.35,105.2381,23,55.2,83.7,69.9,66.9
20160106143000,493.5,493.5,519.35,105.2381,23,55.2,83.2,69.9,66.9
20160106144500,493.5,493.5,507.6,102.8571,23,55.2,82.4,69.9,66.9
20160106150000,493.5,493.5,519.35,105.2381,23,55.2,81.3,69.9,66.9
20160106151500,493.5,493.5,509.95,103.3333,23,55.2,80.0,69.9,66.9
20160106153000,493.5,493.5,509.95,103.3333,23,55.2,78.9,69.9,66.9
20160106154500,493.5,493.5,509.95,103.3333,23,55.2,77.8,69.9,66.9
20160106160000,493.5,493.5,509.95,103.3333,23,55.2,76.9,69.8,66.8
20160106161500,493.5,493.5,509.95,103.3333,23,55.2,76.1,69.8,66.8
20160106163000,493.5,493.5,509.95,103.3333,23,55.2,75.4,69.7,66.7
20160106164500,493.5,493.5,509.95,103.3333,23,55.2,74.7,69.7,66.7
20160106170000,493.5,493.5,509.95,103.3333,23,55.2,74.2,69.5,66.5
20160106171500,493.5,493.5,509.95,103.3333,23,55.2,73.6,69.6,66.6
20160106173000,493.5,493.5,509.95,103.3333,23,55.2,73.1,69.6,66.6
20160106174500,493.5,493.5,509.95,103.3333,23,55.2,72.6,69.5,66.5
20160106180000,493.5,493.5,502.9,101.9048,23,55.2,72.1,69.5,66.5
20160106181500,493.5,493.5,514.65,104.2857,23,55.2,71.7,69.5,66.5
20160106183000,493.5,493.5,507.6,102.8571,23,55.2,71.3,69.5,66.5
20160106184500,493.5,493.5,507.6,102.8571,23,55.2,70.9,69.5,66.5
20160106190000,493.5,493.5,488.8,99.0476,23,55.2,70.5,69.5,66.5
20160106191500,493.5,493.5,502.9,101.9048,23,55.2,70.2,69.5,66.5
20160106193000,493.5,493.5,514.65,104.2857,23,55.2,69.8,69.5,66.5
20160106194500,493.5,493.5,514.65,104.2857,23,54.4,69.6,69.5,66.5
20160106200000,493.5,493.5,514.65,104.2857,23,54.4,69.2,69.5,66.5
20160106201500,493.5,493.5,502.9,101.9048,23,54.4,68.8,69.5,66.5
20160106203000,493.5,493.5,495.85,100.4762,23,54.4,68.4,69.5,66.5
20160106204500,493.5,493.5,502.9,101.9048,23,54.4,68.1,69.5,66.5
20160106210000,493.5,493.5,502.9,101.9048,23,54.4,67.7,69.5,66.5
20160106211500,493.5,493.5,509.95,103.3333,23,54.4,67.3,69.5,66.5
20160106213000,493.5,493.5,509.95,103.3333,23,54.4,67.1,69.5,66.5
20160106214500,493.5,493.5,493.5,100.0,23,54.4,66.8,69.5,66.5
20160106220000,493.5,493.5,502.9,101.9048,23,54.4,66.6,69.5,66.5
20160106221500,493.5,493.5,502.9,101.9048,23,54.4,66.4,69.5,66.5
20160106223000,493.5,493.5,502.9,101.9048,23,54.4,66.2,69.5,66.5
20160106224500,493.5,493.5,502.9,101.9048,23,54.4,66.0,69.5,66.5
20160106230000,493.5,493.5,519.35,105.2381,23,54.4,65.8,69.5,66.5
20160106231500,493.5,493.5,507.6,102.8571,23,54.4,65.7,69.5,66.5
20160106233000,493.5,493.5,507.6,102.8571,23,53.5,65.6,69.5,66.5
20160106234500,493.5,493.5,507.6,102.8571,23,53.5,65.4,69.5,66.5
20160107000000,493.5,493.5,507.6,102.8571,23,53.5,65.3,69.5,66.5
20160107001500,493.5,493.5,514.65,104.2857,23,53.5,65.1,69.5,66.5
20160107003000,493.5,493.5,507.6,102.8571,23,53.5,65.0,69.5,66.5
20160107004500,493.5,493.5,488.8,99.0476,23,53.5,64.8,69.5,66.5
20160107010000,493.5,493.5,509.95,103.3333,23,53.5,64.8,69.5,66.5
20160107011500,493.5,493.5,509.95,103.3333,23,53.5,64.7,69.5,66.5
20160107013000,493.5,493.5,509.95,103.3333,23,53.5,64.6,69.5,66.5
20160107014500,493.5,493.5,509.95,103.3333,23,53.5,64.5,69.5,66.5
20160107020000,493.5,493.5,509.95,103.3333,23,53.5,64.4,69.5,66.5
20160107021500,493.5,493.5,509.95,103.3333,23,53.5,64.4,69.5,66.5
20160107023000,493.5,493.5,502.9,101.9048,23,53.5,64.3,69.5,66.5
20160107024500,493.5,493.5,514.65,104.2857,23,53.5,64.3,69.5,66.5
20160107030000,493.5,493.5,507.6,102.8571,23,53.5,64.2,69.5,66.5
20160107031500,493.5,493.5,507.6,102.8571,23,53.5,64.2,69.5,66.5
20160107033000,493.5,493.5,514.65,104.2857,23,53.5,64.1,69.5,66.5
20160107034500,493.5,493.5,514.65,104.2857,23,53.5,64.1,69.5,66.5
20160107040000,493.5,493.5,495.85,100.4762,23,53.5,64.0,69.5,66.5
20160107041500,493.5,493.5,495.85,100.4762,23,53.5,64.0,69.5,66.5
20160107043000,493.5,493.5,502.9,101.9048,23,53.5,64.0,69.5,66.5
20160107044500,493.5,493.5,502.9,101.9048,23,53.5,63.9,69.5,66.5
20160107050000,493.5,493.5,509.95,103.3333,23,53.5,63.8,69.5,66.5
20160107051500,493.5,493.5,509.95,103.3333,23,53.5,63.8,69.5,66.5
20160107053000,493.5,493.5,519.35,105.2381,23,53.5,63.8,69.5,66.5
20160107054500,493.5,493.5,502.9,101.9048,23,53.5,63.7,69.5,66.5
20160107060000,493.5,493.5,509.95,103.3333,23,53.5,64.3,69.5,66.5
20160107061500,493.5,493.5,481.75,97.619,23,54.1,67.5,69.5,66.5
20160107063000,493.5,493.5,481.75,97.619,23,54.7,70.5,69.5,66.5
20160107064500,493.5,493.5,488.8,99.0476,23,54.7,73.3,69.5,66.5
20160107070000,493.5,493.5,488.8,99.0476,23,54.7,76.3,69.5,66.5
20160107071500,493.5,493.5,481.75,97.619,23,54.7,78.5,69.5,66.5
20160107073000,493.5,493.5,493.5,100.0,23,54.7,79.9,69.5,66.5
20160107074500,493.5,493.5,493.5,100.0,23,54.7,80.9,69.5,66.5
20160107080000,493.5,493.5,481.75,97.619,23,54.7,81.6,69.5,66.5
20160107081500,493.5,493.5,495.85,100.4762,23,54.7,82.0,69.5,66.5
20160107083000,493.5,493.5,488.8,99.0476,23,54.7,82.5,69.5,66.5
20160107084500,493.5,493.5,488.8,99.0476,23,54.7,83.1,69.5,66.5
20160107090000,493.5,493.5,488.8,99.0476,23,54.7,83.4,69.5,66.5
20160107091500,493.5,493.5,488.8,99.0476,23,54.7,83.5,69.5,66.5
20160107093000,493.5,493.5,488.8,99.0476,23,55.6,83.7,69.5,66.5
20160107094500,493.5,493.5,488.8,99.0476,23,54.7,83.3,69.5,66.5
20160107100000,493.5,493.5,488.8,99.0476,23,55.5,83.7,69.5,66.5
20160107101500,493.5,493.5,514.65,104.2857,23,55.5,83.8,69.5,66.5
20160107103000,493.5,493.5,507.6,102.8571,23,54.7,83.7,69.5,66.5
20160107104500,493.5,493.5,507.6,102.8571,23,54.7,83.8,69.6,66.6
20160107110000,493.5,493.5,507.6,102.8571,23,54.7,84.2,69.5,66.5
20160107111500,493.5,493.5,507.6,102.8571,23,55.5,84.3,69.6,66.6
20160107113000,493.5,493.5,507.6,102.8571,23,55.5,83.8,69.6,66.6
20160107114500,493.5,493.5,488.8,99.0476,23,55.5,83.8,69.6,66.6
20160107120000,493.5,493.5,495.85,100.4762,23,55.5,83.8,69.6,66.6
20160107121500,493.5,493.5,495.85,100.4762,23,55.5,84.3,69.6,66.6
20160107123000,493.5,493.5,507.6,102.8571,23,55.5,84.3,69.7,66.7
20160107124500,493.5,493.5,488.8,99.0476,23,55.5,83.8,69.8,66.8
20160107130000,493.5,493.5,488.8,99.0476,23,55.5,83.4,69.7,66.7
20160107131500,493.5,493.5,488.8,99.0476,23,55.5,83.1,69.6,66.6
20160107133000,493.5,493.5,488.8,99.0476,23,55.5,82.6,69.7,66.7
20160107134500,493.5,493.5,488.8,99.0476,23,55.5,83.1,69.7,66.7
20160107140000,493.5,493.5,502.9,101.9048,23,55.5,83.8,69.6,66.6
20160107141500,493.5,493.5,514.65,104.2857,23,55.5,84.0,69.6,66.6
20160107143000,493.5,493.5,507.6,102.8571,23,54.7,83.5,69.8,66.8
20160107144500,493.5,493.5,507.6,102.8571,23,54.7,82.4,69.7,66.7
20160107150000,493.5,493.5,514.65,104.2857,23,54.7,81.2,69.7,66.7
20160107151500,493.5,493.5,514.65,104.2857,23,54.7,79.9,69.6,66.6
20160107153000,493.5,493.5,507.6,102.8571,23,54.7,78.6,69.6,66.6
20160107154500,493.5,493.5,507.6,102.8571,23,54.7,77.5,69.6,66.6
20160107160000,493.5,493.5,507.6,102.8571,23,54.7,76.5,69.5,66.5
20160107161500,493.5,493.5,507.6,102.8571,23,54.7,75.6,69.5,66.5
20160107163000,493.5,493.5,507.6,102.8571,23,54.7,74.8,69.5,66.5
20160107164500,493.5,493.5,507.6,102.8571,23,54.7,74.2,69.5,66.5
20160107170000,493.5,493.5,514.65,104.2857,23,54.7,73.7,69.5,66.5
20160107171500,493.5,493.5,502.9,101.9048,23,54.7,73.1,69.5,66.5
20160107173000,493.5,493.5,502.9,101.9048,23,54.7,72.6,69.5,66.5
20160107174500,493.5,493.5,509.95,103.3333,23,54.7,72.2,69.5,66.5
20160107180000,493.5,493.5,509.95,103.3333,23,54.7,71.7,69.5,66.5
20160107181500,493.5,493.5,509.95,103.3333,23,54.7,71.3,69.5,66.5
20160107183000,493.5,493.5,509.95,103.3333,23,54.7,71.0,69.5,66.5
20160107184500,493.5,493.5,495.85,100.4762,23,54.7,70.7,69.5,66.5
20160107190000,493.5,493.5,507.6,102.8571,23,54.7,70.3,69.5,66.5
20160107191500,493.5,493.5,507.6,102.8571,23,54.7,70.0,69.5,66.5
20160107193000,493.5,493.5,507.6,102.8571,23,54.7,69.8,69.5,66.5
20160107194500,493.5,493.5,507.6,102.8571,23,54.7,69.5,69.5,66.5
20160107200000,493.5,493.5,507.6,102.8571,23,54.7,69.3,69.5,66.5
20160107201500,493.5,493.5,507.6,102.8571,23,54.7,69.0,69.5,66.5
20160107203000,493.5,493.5,514.65,104.2857,23,54.7,68.6,69.5,66.5
20160107204500,493.5,493.5,502.9,101.9048,23,54.7,68.3,69.5,66.5
20160107210000,493.5,493.5,502.9,101.9048,23,54.7,67.9,69.5,66.5
20160107211500,493.5,493.5,502.9,101.9048,23,54.7,67.6,69.5,66.5
20160107213000,493.5,493.5,509.95,103.3333,23,54.7,67.4,69.5,66.5
20160107214500,493.5,493.5,509.95,103.3333,23,54.7,67.2,69.5,66.5
20160107220000,493.5,493.5,488.8,99.0476,23,54.7,67.0,69.5,66.5
20160107221500,493.5,493.5,488.8,99.0476,23,54.7,66.8,69.5,66.5
20160107223000,493.5,493.5,519.35,105.2381,23,54.7,66.6,69.5,66.5
20160107224500,493.5,493.5,507.6,102.8571,23,54.7,66.5,69.5,66.5
20160107230000,493.5,493.5,484.1,98.0952,23,54.7,66.4,69.5,66.5
20160107231500,493.5,493.5,509.95,103.3333,23,54.7,66.3,69.5,66.5
20160107233000,493.5,493.5,502.9,101.9048,23,54.7,66.1,69.5,66.5
20160107234500,493.5,493.5,493.5,100.0,23,54.7,65.8,69.5,66.5
20160108000000,493.5,493.5,526.4,106.6667,23,54.7,65.5,69.5,66.5
20160108001500,493.5,493.5,519.35,105.2381,23,54.7,65.2,69.5,66.5
20160108003000,493.5,493.5,502.9,101.9048,23,54.7,64.9,69.5,66.5
20160108004500,493.5,493.5,502.9,101.9048,23,54.7,64.5,69.5,66.5
20160108010000,493.5,493.5,514.65,104.2857,23,53.9,64.2,69.5,66.5
20160108011500,493.5,493.5,514.65,104.2857,23,53.9,63.9,69.5,66.5
20160108013000,493.5,493.5,521.7,105.7143,23,53.9,63.6,69.5,66.5
